whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,white bread,bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,frozen dessert,rolls/buns,flour,sweet spreads,salty snack,waffles,candy,bathroom cleaner,,,,,,,,,,,,,,,,,,
yogurt,ice cream,white bread,sweet spreads,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,mayonnaise,rolls/buns,pickled vegetables,soda,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,other vegetables,rolls/buns,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,baking powder,coffee,flower (seeds),,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter milk,soft cheese,rolls/buns,instant coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
spread cheese,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,sweet spreads,canned fish,chewing gum,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,candy,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,brown bread,cake bar,specialty bar,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,yogurt,beverages,frozen potato products,rolls/buns,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,rolls/buns,artif. sweetener,baking powder,specialty chocolate,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,
frozen vegetables,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,frozen meals,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,rolls/buns,vinegar,margarine,soda,waffles,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,other vegetables,domestic eggs,ketchup,canned fish,soda,long life bakery product,shopping bags,,,,,,,,,,,,,,,,,,,,
pork,beef,other vegetables,hard cheese,cream cheese,rolls/buns,brown bread,napkins,,,,,,,,,,,,,,,,,,,,,
sausage,ham,finished products,frozen meals,salty snack,long life bakery product,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,onions,soft cheese,white bread,pastry,salt,chocolate,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,
berries,onions,whipped/sour cream,brown bread,pasta,liquor,dishes,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,curd,yogurt,hard cheese,domestic eggs,bottled water,cleaner,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cream cheese,white bread,sweet spreads,cat food,coffee,syrup,specialty bar,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,rolls/buns,brown bread,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,semi-finished bread,Instant food products,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,curd,frozen dessert,rolls/buns,margarine,jam,,,,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,other vegetables,frozen fish,domestic eggs,roll products,margarine,sugar,baking powder,coffee,kitchen towels,shopping bags,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,pip fruit,grapes,onions,other vegetables,sliced cheese,cream cheese,mayonnaise,ice cream,frozen dessert,margarine,mustard,soups,pickled vegetables,coffee,long life bakery product,chocolate,seasonal products,female sanitary products,hygiene articles,cling film/bags,,,,,,,
pork,beef,root vegetables,whole milk,pasta,margarine,jam,bottled water,,,,,,,,,,,,,,,,,,,,,
frankfurter,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,citrus fruit,sweet spreads,coffee,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,onions,other vegetables,brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soda,cake bar,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,other vegetables,hard cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,rum,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,cream cheese,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,pork,tropical fruit,whole milk,curd,rolls/buns,cat food,bottled water,soda,,,,,,,,,,,,,,,,,,,,
rolls/buns,tea,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,tropical fruit,beverages,sweet spreads,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
margarine,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,rolls/buns,bottled water,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,
beef,whipped/sour cream,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whole milk,mustard,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,fruit/vegetable juice,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,whole milk,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,whole milk,curd,rolls/buns,Instant food products,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,tropical fruit,pip fruit,flour,baking powder,,,,,,,,,,,,,,,,,,,,,,,
pastry,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,jam,bottled water,soda,bottled beer,specialty chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,pastry,canned fish,soda,waffles,dish cleaner,napkins,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,specialty cheese,domestic eggs,dog food,soda,chewing gum,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,onions,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,brown bread,meat spreads,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,liver loaf,specialty cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,butter milk,beverages,tidbits,long life bakery product,waffles,dental care,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,brown bread,oil,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,whipped/sour cream,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,citrus fruit,other vegetables,butter,hard cheese,curd cheese,domestic eggs,rolls/buns,brown bread,margarine,soda,candy,,,,,,,,,,,,,,,,
onions,yogurt,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,sliced cheese,frozen vegetables,domestic eggs,pickled vegetables,specialty vegetables,female sanitary products,napkins,,,,,,,,,,,,,,,,,,,,
pork,beef,root vegetables,curd,sliced cheese,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,yogurt,beverages,hard cheese,rolls/buns,canned fish,soda,canned beer,brandy,shopping bags,,,,,,,,,,,,,,,,,,
frankfurter,ham,pip fruit,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,
sauces,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,pastry,pasta,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,whole milk,butter milk,beverages,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,
cream cheese,ice cream,white bread,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,soft cheese,rolls/buns,sugar,misc. beverages,candy,,,,,,,,,,,,,,,,,,,,,,,
ice cream,chocolate marshmallow,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,soda,bottled beer,dental care,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,dessert,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,
butter,sliced cheese,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,cream cheese,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled beer,liquor (appetizer),chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,oil,bottled water,bottled beer,salty snack,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,
yogurt,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,hard cheese,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,hygiene articles,cling film/bags,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,beef,root vegetables,butter,flour,fruit/vegetable juice,whisky,white wine,napkins,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,yogurt,rolls/buns,artif. sweetener,sauces,dish cleaner,dishes,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,root vegetables,whole milk,yogurt,cream cheese,rolls/buns,bottled water,soda,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,berries,root vegetables,butter,whipped/sour cream,frozen vegetables,domestic eggs,rolls/buns,oil,specialty fat,spices,baking powder,bottled beer,waffles,napkins,,,,,,,,,,,,,
pip fruit,rolls/buns,sugar,sauces,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,yogurt,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,meat,pip fruit,yogurt,rolls/buns,bottled water,soda,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,dish cleaner,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,
processed cheese,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,candles,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,processed cheese,frozen vegetables,bottled water,fruit/vegetable juice,snack products,candy,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
white bread,flour,oil,sugar,coffee,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,butter,rolls/buns,semi-finished bread,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,margarine,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,root vegetables,other vegetables,whole milk,rolls/buns,zwieback,margarine,flower (seeds),,,,,,,,,,,,,,,,,,,,,
hamburger meat,citrus fruit,other vegetables,whole milk,curd,yogurt,misc. beverages,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,butter,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,fruit/vegetable juice,long life bakery product,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,rolls/buns,pastry,bottled water,soda,,,,,,,,,,,,,,,,,,,,,,,
onions,whole milk,butter,frozen fish,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,curd,whipped/sour cream,salt,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chewing gum,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
snack products,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
mustard,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,meat,hamburger meat,citrus fruit,whole milk,cream cheese,domestic eggs,pastry,dishes,,,,,,,,,,,,,,,,,,,,
domestic eggs,margarine,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,butter milk,frozen vegetables,rolls/buns,misc. beverages,fruit/vegetable juice,newspapers,potted plants,,,,,,,,,,,,,,,,,,,,
frankfurter,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,root vegetables,onions,condensed milk,mayonnaise,frozen vegetables,Instant food products,,,,,,,,,,,,,,,,,,,,,,
whole milk,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,pastry,canned beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,softener,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,spread cheese,margarine,salty snack,,,,,,,,,,,,,,,,,,,,,,,,
whipped/sour cream,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,whole milk,whipped/sour cream,processed cheese,white bread,flour,fruit/vegetable juice,napkins,,,,,,,,,,,,,,,,,,,,
pip fruit,yogurt,bottled water,canned beer,chewing gum,napkins,,,,,,,,,,,,,,,,,,,,,,,
sausage,whipped/sour cream,white bread,baking powder,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,liquor,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,spread cheese,cat food,coffee,bottled water,soda,misc. beverages,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,
butter,oil,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,brown bread,chocolate,house keeping products,newspapers,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,whipped/sour cream,specialty cheese,white bread,cat food,bottled water,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,rolls/buns,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,butter,yogurt,zwieback,jam,dishes,,,,,,,,,,,,,,,,,,,,,,
root vegetables,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,frozen vegetables,fruit/vegetable juice,nut snack,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,citrus fruit,whole milk,spread cheese,,,,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,butter,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,
sugar,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,
beef,yogurt,rolls/buns,cat food,napkins,dishes,newspapers,,,,,,,,,,,,,,,,,,,,,,
ham,domestic eggs,brown bread,bottled water,chocolate marshmallow,seasonal products,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,
rolls/buns,zwieback,chocolate marshmallow,dishes,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,yogurt,pastry,salt,margarine,specialty fat,cat food,specialty bar,dish cleaner,,,,,,,,,,,,,,,,,,,,
hard cheese,honey,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,chicken,other vegetables,frozen meals,salt,sugar,soups,coffee,chewing gum,male cosmetics,hygiene articles,napkins,light bulbs,,,,,,,,,,,,,,,
curd,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,white bread,pastry,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,pip fruit,rolls/buns,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,
whole milk,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,pip fruit,other vegetables,whole milk,curd,yogurt,whipped/sour cream,domestic eggs,sugar,bottled water,salty snack,candy,hygiene articles,,,,,,,,,,,,,,
pork,butter,hard cheese,cream cheese,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,other vegetables,whole milk,butter,curd,rolls/buns,margarine,baking powder,bottled water,bottled beer,canned beer,cooking chocolate,napkins,,,,,,,,,,,,,,,,
pork,tropical fruit,root vegetables,onions,other vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
bottled water,white wine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,dessert,soda,fruit/vegetable juice,candy,hygiene articles,shopping bags,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,UHT-milk,rolls/buns,pastry,salt,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,yogurt,spread cheese,rolls/buns,soda,chocolate,newspapers,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,nuts/prunes,root vegetables,condensed milk,rolls/buns,pickled vegetables,coffee,canned beer,liquor (appetizer),,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,root vegetables,whole milk,butter,curd,yogurt,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,ice cream,domestic eggs,oil,soda,cling film/bags,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,yogurt,mayonnaise,rolls/buns,bottled water,soda,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,pip fruit,whole milk,cream cheese,tidbits,domestic eggs,pastry,sugar,fruit/vegetable juice,chocolate,chocolate marshmallow,,,,,,,,,,,,,,,,,
finished products,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pip fruit,root vegetables,other vegetables,whole milk,soft cheese,cream cheese,frozen vegetables,salt,specialty fat,sugar,jam,canned fish,coffee,fruit/vegetable juice,long life bakery product,waffles,chocolate,shopping bags,,,,,,,,,,
sausage,soda,liquor (appetizer),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,UHT-milk,rolls/buns,candles,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,butter,yogurt,rolls/buns,pastry,margarine,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,whole milk,yogurt,beverages,pasta,waffles,specialty chocolate,,,,,,,,,,,,,,,,,,,,,
finished products,soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,yogurt,specialty cheese,bottled water,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,root vegetables,other vegetables,whole milk,domestic eggs,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,root vegetables,whipped/sour cream,canned beer,napkins,,,,,,,,,,,,,,,,,,,,,,,
chicken,sugar,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,hamburger meat,pip fruit,herbs,other vegetables,whole milk,butter,sliced cheese,processed cheese,rolls/buns,pastry,roll products,margarine,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hard cheese,white bread,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,
long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,beef,citrus fruit,whole milk,rolls/buns,semi-finished bread,coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen meals,rolls/buns,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,sugar,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,pastry,candy,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,hard cheese,frozen vegetables,soda,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,whole milk,curd,frozen fish,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,
dessert,rolls/buns,sugar,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,yogurt,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,pip fruit,whole milk,pastry,coffee,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,canned fish,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,other vegetables,specialty cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,hamburger meat,other vegetables,whole milk,curd,mayonnaise,domestic eggs,rolls/buns,margarine,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,dessert,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,rolls/buns,pastry,soda,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sugar,bottled water,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,tropical fruit,whole milk,curd,frozen meals,domestic eggs,margarine,pickled vegetables,soda,bottled beer,potted plants,,,,,,,,,,,,,,,,,,
mayonnaise,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,frozen vegetables,pastry,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,whole milk,flour,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chewing gum,newspapers,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor (appetizer),dishes,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pork,beef,hamburger meat,grapes,root vegetables,other vegetables,dessert,rolls/buns,dog food,napkins,,,,,,,,,,,,,,,,,,
frankfurter,pork,root vegetables,whole milk,yogurt,frozen fish,soda,,,,,,,,,,,,,,,,,,,,,,
sausage,citrus fruit,berries,other vegetables,hard cheese,rolls/buns,bottled water,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,brandy,,,,,,,,,,,,,,,,,,,,,,,,,,
