citrus fruit,semi-finished bread,margarine,ready soups,Column 5,Column 6,Column 7,Column 8,Column 9,Column 10,Column 11,Column 12,Column 13,Column 14,Column 15,Column 16,Column 17,Column 18,Column 19,Column 20,Column 21,Column 22,Column 23,Column 24,Column 25,Column 26,Column 27,Column 28,Column 29,Column 30,Column 31,Column 32
frankfurter,beef,pip fruit,whole milk,yogurt,whipped/sour cream,cream cheese,frozen vegetables,flour,margarine,canned vegetables,pickled vegetables,coffee,bottled water,soda,misc. beverages,fruit/vegetable juice,salty snack,waffles,potted plants,,,,,,,,,,,,
citrus fruit,tropical fruit,dessert,condensed milk,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,ham,grapes,other vegetables,bottled water,misc. beverages,brandy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,citrus fruit,tropical fruit,nuts/prunes,root vegetables,other vegetables,whole milk,mayonnaise,oil,baking powder,pickled vegetables,chocolate,newspapers,,,,,,,,,,,,,,,,,,
flour,sugar,cat food,misc. beverages,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,margarine,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,other vegetables,whole milk,domestic eggs,oil,margarine,sugar,coffee,bottled beer,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,
beef,other vegetables,margarine,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,frozen meals,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zwieback,long life bakery product,dental care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,yogurt,ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,butter milk,curd cheese,sugar,fruit/vegetable juice,bottled beer,chocolate,candles,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,soft cheese,tidbits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,other vegetables,cream cheese,domestic eggs,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,cream cheese,spread cheese,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,bottled water,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,herbs,other vegetables,curd,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,dessert,soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,dessert,yogurt,domestic eggs,oil,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,citrus fruit,root vegetables,bottled water,soda,fruit/vegetable juice,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,butter,UHT-milk,spread cheese,bottled beer,salty snack,waffles,chewing gum,,,,,,,,,,,,,,,,,,,,,,,,
sausage,rolls/buns,misc. beverages,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,white bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,other vegetables,frozen vegetables,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,brown bread,roll products,coffee,dish cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,other vegetables,yogurt,domestic eggs,semi-finished bread,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,rolls/buns,canned fish,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,whole milk,margarine,sugar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,canned beer,white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,bottled water,bottled beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen fish,vinegar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,UHT-milk,rolls/buns,brown bread,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,packaged fruit/vegetables,whole milk,brown bread,bottled water,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,pork,sliced cheese,pastry,margarine,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,
bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,pork,citrus fruit,other vegetables,domestic eggs,pastry,ketchup,pickled vegetables,soda,syrup,skin care,newspapers,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,UHT-milk,rolls/buns,sugar,canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,other vegetables,whole milk,whipped/sour cream,rolls/buns,margarine,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,tropical fruit,root vegetables,other vegetables,whole milk,whipped/sour cream,curd cheese,frozen vegetables,soups,cat food,chewing gum,,,,,,,,,,,,,,,,,,,,,
other vegetables,salty snack,dishes,house keeping products,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,other vegetables,whipped/sour cream,beverages,hard cheese,cream cheese,flour,sweet spreads,soda,long life bakery product,,,,,,,,,,,,,,,,,,,,,,
whole milk,curd,semi-finished bread,baking powder,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkey,other vegetables,whipped/sour cream,canned vegetables,instant coffee,bottled water,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,yogurt,whipped/sour cream,rolls/buns,baking powder,liqueur,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,meat,rolls/buns,canned beer,popcorn,nut snack,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
pickled vegetables,canned fish,soda,bottled beer,chewing gum,candles,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,packaged fruit/vegetables,condensed milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,sliced cheese,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,canned beer,waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,other vegetables,yogurt,white bread,bottled beer,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,bottled water,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,yogurt,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
herbs,bottled water,napkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whipped/sour cream,condensed milk,rolls/buns,bottled water,soda,bottled beer,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen potato products,coffee,salty snack,specialty chocolate,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,canned vegetables,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pastry,syrup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,other vegetables,butter,rice,margarine,soda,waffles,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
packaged fruit/vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,pet care,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,domestic eggs,margarine,soda,chocolate,napkins,,,,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,cream cheese,frozen fish,flour,sugar,decalcifier,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
butter milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
organic sausage,citrus fruit,whole milk,whipped/sour cream,hard cheese,rolls/buns,pastry,bottled beer,long life bakery product,detergent,napkins,house keeping products,candles,,,,,,,,,,,,,,,,,,,
brown bread,bottled water,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,pickled vegetables,bottled water,fruit/vegetable juice,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,finished products,beef,citrus fruit,onions,other vegetables,whole milk,dessert,frozen dessert,brown bread,canned vegetables,canned fruit,soda,,,,,,,,,,,,,,,,,,,
ham,meat,whole milk,dessert,butter milk,whipped/sour cream,sliced cheese,rolls/buns,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,
liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen chicken,fruit/vegetable juice,bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,root vegetables,packaged fruit/vegetables,whipped/sour cream,UHT-milk,instant coffee,,,,,,,,,,,,,,,,,,,,,,,,,,
dessert,fruit/vegetable juice,nut snack,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,white bread,coffee,soda,fruit/vegetable juice,bottled beer,sparkling wine,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,UHT-milk,pastry,chocolate,napkins,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
candles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,beef,tropical fruit,onions,frozen vegetables,domestic eggs,white bread,semi-finished bread,sugar,baking powder,canned fish,coffee,seasonal products,,,,,,,,,,,,,,,,,,,
ham,hamburger meat,whole milk,yogurt,domestic eggs,white bread,Instant food products,chocolate,,,,,,,,,,,,,,,,,,,,,,,,
white wine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
margarine,misc. beverages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,coffee,bottled water,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,potted plants,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,whipped/sour cream,ice cream,frozen potato products,soda,candy,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,berries,whole milk,yogurt,hard cheese,frozen vegetables,popcorn,,,,,,,,,,,,,,,,,,,,,,,,,
pork,root vegetables,other vegetables,dessert,condensed milk,hard cheese,specialty cheese,frozen vegetables,ice cream,pickled vegetables,canned fish,cat food,salty snack,nut snack,waffles,seasonal products,,,,,,,,,,,,,,,,
onions,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,hamburger meat,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,dessert,frozen vegetables,bottled water,cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,berries,whole milk,butter,rolls/buns,roll products,vinegar,sugar,jam,candles,,,,,,,,,,,,,,,,,,,,,
canned beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,other vegetables,butter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,whole milk,frozen vegetables,frozen fish,cling film/bags,house keeping products,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
soda,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,whole milk,butter,cream cheese,domestic eggs,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
onions,mayonnaise,rolls/buns,mustard,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,cream cheese,brown bread,misc. beverages,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,yogurt,sliced cheese,brown bread,margarine,dog food,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nuts/prunes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fruit/vegetable juice,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beef,berries,dessert,bottled water,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,butter milk,pet care,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,frozen meals,frozen fish,salty snack,long life bakery product,chocolate,specialty chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,root vegetables,whole milk,curd,yogurt,frozen meals,domestic eggs,white bread,roll products,flour,pasta,sugar,meat spreads,chewing gum,,,,,,,,,,,,,,,,,,
dessert,UHT-milk,cream cheese,domestic eggs,brown bread,coffee,bottled water,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,nuts/prunes,whole milk,cream cheese,domestic eggs,rolls/buns,white bread,flour,margarine,cat food,bottled water,bottled beer,softener,hygiene articles,napkins,,,,,,,,,,,,,,,,,
yogurt,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
curd,UHT-milk,spread cheese,pasta,Instant food products,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
brown bread,margarine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cooking chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,berries,rolls/buns,pastry,margarine,coffee,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whipped/sour cream,frozen vegetables,domestic eggs,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,dessert,sliced cheese,pickled vegetables,toilet cleaner,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,whole milk,pastry,salty snack,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,root vegetables,whole milk,coffee,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,brown bread,pickled vegetables,soda,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,whipped/sour cream,jam,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,onions,other vegetables,whole milk,dessert,yogurt,whisky,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,herbs,other vegetables,whole milk,rolls/buns,roll products,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whole milk,frozen potato products,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,artif. sweetener,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,UHT-milk,sauces,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
domestic eggs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,processed cheese,rolls/buns,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,oil,margarine,specialty fat,chocolate,candy,,,,,,,,,,,,,,,,,,,,,,,,,,
berries,other vegetables,yogurt,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,other vegetables,frozen vegetables,waffles,cake bar,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,sausage,butter,flour,sugar,soda,chocolate,,,,,,,,,,,,,,,,,,,,,,,,,
soda,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,frozen vegetables,domestic eggs,rolls/buns,canned vegetables,soda,hygiene articles,flower (seeds),shopping bags,,,,,,,,,,,,,,,,,,,,,,,
beef,curd,cream cheese,soda,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cat food,bottled water,soda,white wine,salty snack,napkins,kitchen towels,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,pip fruit,whole milk,yogurt,sliced cheese,cream cheese,pastry,soda,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,whole milk,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fish,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,chicken,ice cream,rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,citrus fruit,tropical fruit,pip fruit,grapes,root vegetables,other vegetables,whole milk,yogurt,frozen meals,frozen fish,frozen dessert,brown bread,,,,,,,,,,,,,,,,,,,
liver loaf,brown bread,bottled water,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frozen fish,rolls/buns,pastry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,sliced cheese,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chocolate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,hamburger meat,brown bread,salt,pasta,canned vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,whipped/sour cream,pastry,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,citrus fruit,butter milk,yogurt,cream cheese,rolls/buns,dog food,female sanitary products,napkins,potted plants,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,other vegetables,yogurt,pastry,bottled beer,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,pip fruit,whole milk,rolls/buns,pastry,fruit/vegetable juice,salty snack,detergent,make up remover,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,whole milk,butter,curd,yogurt,soft cheese,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
beverages,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ice cream,oil,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,berries,other vegetables,curd,sliced cheese,pastry,misc. beverages,salty snack,detergent,hygiene articles,napkins,,,,,,,,,,,,,,,,,,,,,
photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
coffee,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,tropical fruit,semi-finished bread,soda,salty snack,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,tropical fruit,pip fruit,root vegetables,Instant food products,soda,waffles,newspapers,shopping bags,,,,,,,,,,,,,,,,,,,,,,,
light bulbs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pet care,bottled water,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,hamburger meat,citrus fruit,whole milk,butter,yogurt,whipped/sour cream,curd cheese,pickled vegetables,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,white bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tropical fruit,root vegetables,other vegetables,bottled water,soda,bottled beer,prosecco,chocolate,hygiene articles,,,,,,,,,,,,,,,,,,,,,,,
hamburger meat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
grapes,salty snack,specialty bar,candy,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,sweet spreads,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,pastry,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,
root vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,whole milk,dessert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,white bread,pastry,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,,
waffles,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UHT-milk,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,citrus fruit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,rolls/buns,soda,fruit/vegetable juice,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,rolls/buns,prosecco,seasonal products,potted plants,shopping bags,,,,,,,,,,,,,,,,,,,,,,,,,,
bottled beer,liquor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ham,whole milk,yogurt,soda,red/blush wine,,,,,,,,,,,,,,,,,,,,,,,,,,,
whole milk,butter milk,specialty bar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
chicken,tropical fruit,pip fruit,other vegetables,yogurt,soft cheese,domestic eggs,roll products,fruit/vegetable juice,dish cleaner,,,,,,,,,,,,,,,,,,,,,,
bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,chicken,beef,other vegetables,butter,dessert,whipped/sour cream,UHT-milk,soft cheese,frozen meals,brown bread,pasta,oil,specialty fat,pudding powder,pickled vegetables,specialty bar,,,,,,,,,,,,,,,
whole milk,dessert,oil,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
butter,yogurt,rolls/buns,soda,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rolls/buns,soda,fruit/vegetable juice,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,onions,whole milk,yogurt,frozen vegetables,frozen fish,rolls/buns,semi-finished bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,
chicken,root vegetables,whole milk,rolls/buns,brown bread,,,,,,,,,,,,,,,,,,,,,,,,,,,
sausage,brown bread,margarine,bottled beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
frankfurter,tropical fruit,other vegetables,whole milk,rolls/buns,pet care,soda,fruit/vegetable juice,make up remover,,,,,,,,,,,,,,,,,,,,,,,
whole milk,domestic eggs,newspapers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
canned beer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
baking powder,coffee,photo/film,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,hamburger meat,citrus fruit,whole milk,butter,butter milk,yogurt,soft cheese,frozen vegetables,domestic eggs,rolls/buns,fruit/vegetable juice,seasonal products,,,,,,,,,,,,,,,,,,
tropical fruit,cream cheese,mayonnaise,rolls/buns,white bread,ready soups,baking powder,canned fish,long life bakery product,,,,,,,,,,,,,,,,,,,,,,,
other vegetables,whipped/sour cream,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
meat,chicken,pork,root vegetables,whole milk,rolls/buns,detergent,,,,,,,,,,,,,,,,,,,,,,,,,
citrus fruit,pip fruit,whole milk,sliced cheese,salty snack,,,,,,,,,,,,,,,,,,,,,,,,,,,
yogurt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dishes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pork,pip fruit,curd,roll products,margarine,soups,coffee,napkins,newspapers,,,,,,,,,,,,,,,,,,,,,,,
pip fruit,root vegetables,other vegetables,whole milk,,,,,,,,,,,,,,,,,,,,,,,,,,,,
