"","age","contact","month","duration","pdays","previous","y"
"1730",49,"cellular","nov",408,-1,0,"no"
"1731",31,"cellular","jun",95,-1,0,"no"
"1732",31,"unknown","may",907,-1,0,"no"
"1733",44,"cellular","jul",196,-1,0,"no"
"1734",32,"cellular","apr",219,-1,0,"no"
"1735",52,"cellular","jul",197,-1,0,"no"
"1736",35,"cellular","aug",257,-1,0,"no"
"1737",35,"cellular","jan",381,247,2,"no"
"1738",32,"unknown","may",486,-1,0,"no"
"1739",30,"unknown","may",152,-1,0,"no"
"1740",55,"unknown","may",144,-1,0,"no"
"1741",50,"cellular","apr",50,-1,0,"no"
"1742",27,"cellular","jul",39,-1,0,"no"
"1743",29,"unknown","may",50,-1,0,"no"
"1744",54,"telephone","jan",526,258,3,"no"
"1745",41,"unknown","jun",291,-1,0,"no"
"1746",31,"cellular","feb",343,-1,0,"no"
"1747",32,"unknown","jul",400,-1,0,"no"
"1748",61,"unknown","may",158,-1,0,"no"
"1749",34,"cellular","may",146,171,3,"no"
"1750",56,"unknown","may",27,-1,0,"no"
"1751",29,"cellular","aug",105,-1,0,"no"
"1752",34,"unknown","jun",119,-1,0,"no"
"1753",35,"cellular","apr",327,-1,0,"no"
"1754",60,"telephone","jul",124,-1,0,"no"
"1755",45,"cellular","nov",482,120,2,"no"
"1756",31,"unknown","may",81,-1,0,"no"
"1757",43,"cellular","jul",674,-1,0,"no"
"1758",40,"cellular","jul",347,-1,0,"no"
"1759",38,"cellular","nov",48,-1,0,"no"
"1760",58,"cellular","nov",279,-1,0,"no"
"1761",31,"unknown","may",132,-1,0,"no"
"1762",53,"cellular","jul",91,-1,0,"no"
"1763",36,"cellular","may",15,-1,0,"no"
"1764",53,"cellular","may",56,359,1,"no"
"1765",35,"unknown","may",116,-1,0,"no"
"1766",32,"cellular","nov",100,182,1,"no"
"1767",46,"cellular","jul",214,-1,0,"no"
"1768",28,"cellular","apr",406,317,1,"no"
"1769",32,"cellular","may",20,-1,0,"no"
"1770",43,"cellular","nov",87,-1,0,"no"
"1771",30,"cellular","feb",465,-1,0,"no"
"1772",37,"telephone","jul",109,-1,0,"no"
"1773",28,"unknown","jun",318,-1,0,"no"
"1774",31,"cellular","aug",275,-1,0,"no"
"1775",31,"unknown","may",59,-1,0,"no"
"1776",38,"cellular","aug",70,-1,0,"no"
"1777",31,"cellular","apr",1126,335,1,"no"
"1778",43,"cellular","aug",209,-1,0,"no"
"1779",54,"cellular","mar",275,-1,0,"no"
"1780",51,"cellular","may",51,342,3,"no"
"1781",44,"unknown","may",110,-1,0,"no"
"1782",41,"unknown","jun",95,-1,0,"no"
"1783",33,"cellular","oct",246,-1,0,"no"
"1784",48,"cellular","jul",46,-1,0,"no"
"1785",40,"unknown","jun",327,-1,0,"no"
"1786",35,"cellular","aug",249,-1,0,"no"
"1787",25,"unknown","may",328,-1,0,"no"
"1788",38,"unknown","aug",17,-1,0,"no"
"1789",45,"unknown","may",126,-1,0,"no"
"1790",59,"cellular","jul",52,-1,0,"no"
"1791",32,"cellular","aug",159,-1,0,"no"
"1792",33,"cellular","jul",285,-1,0,"no"
"1793",42,"cellular","jul",216,-1,0,"no"
"1794",51,"cellular","aug",84,-1,0,"no"
"1795",45,"cellular","may",138,-1,0,"no"
"1796",33,"cellular","may",123,-1,0,"no"
"1797",23,"unknown","jun",111,-1,0,"no"
"1798",39,"unknown","may",825,-1,0,"no"
"1799",38,"cellular","apr",45,153,1,"no"
"1800",30,"cellular","feb",30,-1,0,"no"
"1801",52,"cellular","jul",374,-1,0,"no"
"1802",36,"cellular","oct",183,91,11,"no"
"1803",56,"telephone","jul",246,-1,0,"no"
"1804",21,"unknown","may",107,-1,0,"no"
"1805",43,"unknown","jun",385,-1,0,"no"
"1806",54,"cellular","nov",104,-1,0,"no"
"1807",52,"cellular","may",198,170,2,"no"
"1808",53,"cellular","jul",143,-1,0,"no"
"1809",24,"unknown","may",23,-1,0,"no"
"1810",57,"unknown","jun",104,-1,0,"no"
"1811",57,"cellular","nov",364,-1,0,"no"
"1812",45,"cellular","apr",183,338,2,"no"
"1813",50,"cellular","jul",248,-1,0,"no"
"1814",34,"unknown","may",157,-1,0,"no"
"1815",35,"cellular","jul",295,-1,0,"no"
"1816",31,"unknown","may",203,-1,0,"no"
"1817",48,"cellular","may",78,-1,0,"no"
"1818",39,"cellular","nov",44,-1,0,"no"
"1819",36,"unknown","may",358,-1,0,"no"
"1820",38,"cellular","feb",39,-1,0,"no"
"1821",56,"telephone","may",325,-1,0,"no"
"1822",41,"cellular","nov",238,126,4,"no"
"1823",38,"cellular","apr",156,273,3,"no"
"1824",80,"telephone","apr",681,118,11,"no"
"1825",37,"cellular","nov",187,-1,0,"no"
"1826",36,"unknown","may",99,-1,0,"no"
"1827",53,"cellular","aug",112,-1,0,"no"
"1828",69,"cellular","jul",112,78,1,"no"
"1829",46,"unknown","may",32,-1,0,"no"
"1830",31,"cellular","nov",410,-1,0,"no"
"1831",38,"cellular","nov",640,-1,0,"no"
"1832",34,"unknown","jun",118,-1,0,"no"
"1833",38,"unknown","may",553,-1,0,"no"
"1834",47,"cellular","jul",71,-1,0,"no"
"1835",38,"unknown","jun",362,-1,0,"no"
"1836",41,"unknown","may",89,-1,0,"no"
"1837",52,"cellular","jan",141,-1,0,"no"
"1838",51,"cellular","aug",119,-1,0,"no"
"1839",27,"cellular","jan",164,-1,0,"no"
"1840",26,"telephone","jan",145,164,1,"no"
"1841",48,"unknown","may",105,-1,0,"no"
"1842",54,"cellular","jul",85,-1,0,"no"
"1843",51,"cellular","jul",439,-1,0,"no"
"1844",47,"unknown","may",278,-1,0,"no"
"1845",53,"cellular","aug",205,-1,0,"no"
"1846",35,"cellular","jul",221,-1,0,"no"
"1847",58,"telephone","nov",52,172,3,"no"
"1848",35,"telephone","may",29,-1,0,"no"
"1849",29,"unknown","may",317,-1,0,"no"
"1850",52,"cellular","nov",371,-1,0,"no"
"1851",35,"cellular","apr",128,-1,0,"no"
"1852",48,"unknown","may",220,-1,0,"no"
"1853",30,"cellular","may",546,-1,0,"no"
"1854",39,"unknown","jun",30,404,2,"no"
"1855",54,"cellular","apr",94,145,3,"no"
"1856",49,"unknown","may",984,-1,0,"no"
"1857",47,"cellular","may",908,-1,0,"no"
"1858",27,"unknown","may",72,-1,0,"no"
"1859",46,"unknown","may",113,-1,0,"no"
"1860",27,"telephone","may",289,-1,0,"no"
"1861",31,"cellular","jul",357,-1,0,"no"
"1862",47,"unknown","may",118,-1,0,"no"
"1863",46,"cellular","aug",414,-1,0,"no"
"1864",47,"cellular","jul",248,-1,0,"no"
"1865",42,"cellular","aug",252,-1,0,"no"
"1866",33,"unknown","may",151,-1,0,"no"
"1867",51,"cellular","nov",26,-1,0,"no"
"1868",51,"cellular","aug",119,-1,0,"no"
"1869",32,"unknown","jun",180,-1,0,"no"
"1870",24,"telephone","may",12,374,1,"no"
"1871",41,"cellular","may",225,275,2,"no"
"1872",43,"unknown","may",150,-1,0,"no"
"1873",52,"cellular","jul",89,-1,0,"no"
"1874",36,"cellular","nov",153,183,1,"no"
"1875",50,"cellular","may",157,299,3,"no"
"1876",38,"cellular","nov",277,-1,0,"no"
"1877",31,"telephone","may",113,-1,0,"no"
"1878",40,"cellular","nov",153,183,2,"no"
"1879",42,"telephone","jul",59,-1,0,"no"
"1880",58,"cellular","nov",100,-1,0,"no"
"1881",57,"cellular","aug",142,-1,0,"no"
"1882",51,"cellular","aug",312,-1,0,"no"
"1883",59,"cellular","nov",167,-1,0,"no"
"1884",27,"cellular","jul",676,-1,0,"no"
"1885",42,"cellular","jul",236,-1,0,"no"
"1886",33,"cellular","jul",83,-1,0,"no"
"1887",31,"cellular","may",100,-1,0,"no"
"1888",29,"cellular","jul",528,-1,0,"no"
"1889",55,"telephone","jul",252,-1,0,"no"
"1890",35,"cellular","nov",33,-1,0,"no"
"1891",34,"unknown","may",83,-1,0,"no"
"1892",32,"cellular","apr",115,-1,0,"no"
"1893",31,"unknown","may",730,-1,0,"no"
"1894",51,"cellular","may",347,284,2,"no"
"1895",29,"cellular","jul",58,-1,0,"no"
"1896",43,"cellular","jul",180,-1,0,"no"
"1897",27,"cellular","jul",46,-1,0,"no"
"1898",34,"unknown","jun",326,-1,0,"no"
"1899",29,"telephone","jul",342,-1,0,"no"
"1900",57,"cellular","feb",49,-1,0,"no"
"1901",43,"cellular","aug",110,-1,0,"no"
"1902",49,"unknown","may",25,-1,0,"no"
"1903",38,"cellular","nov",213,-1,0,"no"
"1904",40,"cellular","jul",173,-1,0,"no"
"1905",58,"cellular","nov",297,-1,0,"no"
"1906",38,"unknown","may",88,-1,0,"no"
"1907",35,"unknown","jun",426,-1,0,"no"
"1908",47,"telephone","nov",195,112,8,"no"
"1909",45,"cellular","aug",230,-1,0,"no"
"1910",29,"cellular","jan",413,-1,0,"no"
"1911",59,"cellular","jul",206,-1,0,"no"
"1912",26,"cellular","may",138,-1,0,"no"
"1913",31,"unknown","may",334,-1,0,"no"
"1914",34,"cellular","apr",470,150,5,"no"
"1915",35,"telephone","jul",102,-1,0,"no"
"1916",37,"unknown","jun",95,-1,0,"no"
"1917",27,"unknown","may",332,-1,0,"no"
"1918",53,"cellular","aug",129,-1,0,"no"
"1919",51,"cellular","aug",91,-1,0,"no"
"1920",33,"cellular","may",104,-1,0,"no"
"1921",32,"unknown","jun",258,-1,0,"no"
"1922",46,"cellular","jul",90,-1,0,"no"
"1923",32,"cellular","jul",310,-1,0,"no"
"1924",40,"cellular","may",207,351,2,"no"
"1925",39,"unknown","jun",43,-1,0,"no"
"1926",51,"telephone","jul",126,-1,0,"no"
"1927",55,"cellular","may",123,-1,0,"no"
"1928",43,"unknown","may",284,-1,0,"no"
"1929",34,"cellular","may",59,-1,0,"no"
"1930",48,"cellular","nov",67,-1,0,"no"
"1931",26,"cellular","may",8,-1,0,"no"
"1932",39,"cellular","may",62,-1,0,"no"
"1933",49,"unknown","jun",84,-1,0,"no"
"1934",52,"cellular","nov",143,154,3,"no"
"1935",38,"unknown","may",195,-1,0,"no"
"1936",49,"unknown","may",221,-1,0,"no"
"1937",35,"cellular","jul",199,-1,0,"no"
"1938",26,"cellular","may",582,283,4,"no"
"1939",25,"unknown","may",351,-1,0,"no"
"1940",42,"cellular","aug",163,-1,0,"no"
"1941",49,"unknown","may",234,-1,0,"no"
"1942",52,"cellular","jul",393,-1,0,"no"
"1943",36,"telephone","aug",240,107,4,"no"
"1944",35,"cellular","may",150,360,1,"no"
"1945",33,"cellular","feb",124,273,1,"no"
"1946",59,"cellular","jul",247,-1,0,"no"
"1947",43,"cellular","may",66,363,22,"no"
"1948",37,"unknown","may",219,-1,0,"no"
"1949",31,"cellular","nov",631,-1,0,"no"
"1950",34,"cellular","apr",156,147,7,"no"
"1951",34,"unknown","may",160,-1,0,"no"
"1952",40,"unknown","jun",150,-1,0,"no"
"1953",58,"cellular","jul",5,-1,0,"no"
"1954",34,"cellular","aug",122,-1,0,"no"
"1955",34,"unknown","may",559,-1,0,"no"
"1956",42,"unknown","may",141,-1,0,"no"
"1957",59,"cellular","nov",216,-1,0,"no"
"1958",31,"cellular","feb",577,-1,0,"no"
"1959",39,"cellular","jul",193,-1,0,"no"
"1960",34,"cellular","aug",210,-1,0,"no"
"1961",47,"cellular","aug",732,-1,0,"no"
"1962",42,"unknown","may",121,-1,0,"no"
"1963",33,"unknown","may",109,-1,0,"no"
"1964",30,"cellular","nov",140,-1,0,"no"
"1965",40,"cellular","may",541,295,6,"no"
"1966",34,"cellular","nov",108,-1,0,"no"
"1967",46,"cellular","nov",80,152,1,"no"
"1968",32,"unknown","may",155,-1,0,"no"
"1969",46,"cellular","may",389,-1,0,"no"
"1970",26,"cellular","feb",133,-1,0,"no"
"1971",42,"cellular","nov",328,-1,0,"no"
"1972",42,"unknown","may",187,-1,0,"no"
"1973",41,"unknown","jun",87,-1,0,"no"
"1974",34,"cellular","nov",162,173,3,"no"
"1975",32,"unknown","may",294,-1,0,"no"
"1976",56,"cellular","jul",212,-1,0,"no"
"1977",45,"cellular","may",108,-1,0,"no"
"1978",28,"cellular","feb",172,-1,0,"no"
"1979",30,"cellular","may",176,-1,0,"no"
"1980",39,"unknown","may",212,-1,0,"no"
"1981",49,"cellular","nov",148,871,2,"no"
"1982",50,"cellular","feb",99,-1,0,"no"
"1983",45,"cellular","aug",133,-1,0,"no"
"1984",30,"cellular","feb",170,-1,0,"no"
"1985",34,"cellular","jun",153,309,3,"no"
"1986",32,"cellular","may",72,361,1,"no"
"1987",41,"cellular","jun",230,-1,0,"no"
"1988",35,"cellular","jul",322,-1,0,"no"
"1989",38,"cellular","may",244,-1,0,"no"
"1990",47,"cellular","feb",285,-1,0,"no"
"1991",34,"cellular","aug",163,-1,0,"no"
"1992",43,"cellular","may",66,-1,0,"no"
"1993",32,"unknown","may",343,-1,0,"no"
"1994",50,"cellular","jul",22,-1,0,"no"
"1995",32,"unknown","may",226,-1,0,"no"
"1996",55,"cellular","aug",151,-1,0,"no"
"1997",28,"cellular","jul",158,-1,0,"no"
"1998",33,"unknown","may",863,-1,0,"no"
"1999",34,"unknown","may",214,-1,0,"no"
"2000",59,"unknown","may",143,-1,0,"no"
"2001",34,"cellular","may",191,294,1,"no"
"2002",27,"cellular","may",493,-1,0,"no"
"2003",44,"unknown","may",13,-1,0,"no"
"2004",34,"unknown","may",249,-1,0,"no"
"2005",42,"telephone","jul",88,-1,0,"no"
"2006",38,"cellular","jun",167,298,10,"no"
"2007",34,"cellular","aug",96,-1,0,"no"
"2008",29,"cellular","aug",200,159,3,"no"
"2009",37,"cellular","jan",337,-1,0,"no"
"2010",58,"cellular","aug",139,-1,0,"no"
"2011",44,"unknown","may",570,-1,0,"no"
"2012",45,"cellular","jul",100,-1,0,"no"
"2013",56,"cellular","feb",70,7,7,"no"
"2014",44,"cellular","apr",525,-1,0,"no"
"2015",30,"cellular","aug",696,-1,0,"no"
"2016",38,"unknown","may",535,-1,0,"no"
"2017",36,"cellular","feb",383,-1,0,"no"
"2018",21,"unknown","aug",6,-1,0,"no"
"2019",38,"cellular","feb",105,-1,0,"no"
"2020",42,"unknown","jun",370,-1,0,"no"
"2021",45,"cellular","aug",29,-1,0,"no"
"2022",34,"cellular","may",184,167,6,"no"
"2023",48,"cellular","feb",47,222,3,"no"
"2024",36,"unknown","may",241,-1,0,"no"
"2025",52,"unknown","may",153,-1,0,"no"
"2026",27,"cellular","jul",273,91,1,"no"
"2027",36,"unknown","jun",197,-1,0,"no"
"2028",35,"cellular","aug",94,-1,0,"no"
"2029",31,"unknown","jun",135,-1,0,"no"
"2030",28,"cellular","may",153,371,2,"no"
"2031",43,"unknown","jun",113,-1,0,"no"
"2032",25,"cellular","may",117,-1,0,"no"
"2033",34,"unknown","may",318,-1,0,"no"
"2034",40,"cellular","aug",164,-1,0,"no"
"2035",47,"unknown","jun",40,-1,0,"no"
"2036",36,"unknown","jun",55,-1,0,"no"
"2037",59,"unknown","may",228,-1,0,"no"
"2038",57,"cellular","aug",76,-1,0,"no"
"2039",57,"unknown","may",73,-1,0,"no"
"2040",34,"unknown","may",89,-1,0,"no"
"2041",51,"cellular","aug",109,-1,0,"no"
"2042",54,"cellular","jul",98,-1,0,"no"
"2043",44,"cellular","nov",157,172,1,"no"
"2044",43,"cellular","nov",465,-1,0,"no"
"2045",33,"cellular","may",186,-1,0,"no"
"2046",42,"cellular","nov",52,-1,0,"no"
"2047",44,"cellular","jul",342,-1,0,"no"
"2048",29,"unknown","may",16,-1,0,"no"
"2049",31,"unknown","may",298,-1,0,"no"
"2050",40,"cellular","aug",197,-1,0,"no"
"2051",34,"unknown","may",956,-1,0,"no"
"2052",38,"cellular","may",95,327,9,"no"
"2053",32,"unknown","may",546,-1,0,"no"
"2054",41,"unknown","may",124,-1,0,"no"
"2055",25,"cellular","jul",113,-1,0,"no"
"2056",38,"cellular","may",245,-1,0,"no"
"2057",43,"unknown","may",371,-1,0,"no"
"2058",37,"cellular","aug",199,-1,0,"no"
"2059",36,"unknown","may",90,-1,0,"no"
"2060",49,"unknown","may",93,-1,0,"no"
"2061",33,"cellular","may",31,363,2,"no"
"2062",35,"cellular","jul",156,-1,0,"no"
"2063",35,"cellular","nov",340,183,2,"no"
"2064",29,"cellular","jan",510,-1,0,"no"
"2065",54,"cellular","aug",177,-1,0,"no"
"2066",27,"cellular","oct",123,-1,0,"no"
"2067",34,"cellular","feb",270,-1,0,"no"
"2068",39,"unknown","may",225,-1,0,"no"
"2069",44,"cellular","jul",160,-1,0,"no"
"2070",37,"unknown","jun",247,-1,0,"no"
"2071",40,"telephone","may",364,355,1,"no"
"2072",36,"unknown","may",168,-1,0,"no"
"2073",35,"unknown","may",836,-1,0,"no"
"2074",30,"cellular","aug",131,-1,0,"no"
"2075",25,"unknown","jun",89,-1,0,"no"
"2076",34,"cellular","aug",116,-1,0,"no"
"2077",52,"unknown","jun",58,-1,0,"no"
"2078",39,"unknown","sep",36,-1,0,"no"
"2079",34,"cellular","jul",240,-1,0,"no"
"2080",34,"cellular","aug",132,-1,0,"no"
"2081",30,"cellular","jul",544,-1,0,"no"
"2082",33,"unknown","may",266,-1,0,"no"
"2083",30,"cellular","feb",443,-1,0,"no"
"2084",39,"unknown","may",109,-1,0,"no"
"2085",36,"cellular","feb",15,207,3,"no"
"2086",27,"cellular","sep",146,224,1,"no"
"2087",37,"unknown","jun",199,-1,0,"no"
"2088",58,"cellular","jul",145,-1,0,"no"
"2089",56,"cellular","jun",56,-1,0,"no"
"2090",34,"cellular","may",11,-1,0,"no"
"2091",33,"cellular","nov",411,173,2,"no"
"2092",26,"cellular","jul",165,-1,0,"no"
"2093",40,"unknown","may",619,-1,0,"no"
"2094",35,"cellular","apr",203,-1,0,"no"
"2095",45,"unknown","may",254,-1,0,"no"
"2096",35,"unknown","may",189,-1,0,"no"
"2097",34,"unknown","may",339,-1,0,"no"
"2098",44,"cellular","apr",106,-1,0,"no"
"2099",54,"unknown","may",74,-1,0,"no"
"2100",43,"telephone","jul",29,-1,0,"no"
"2101",42,"cellular","may",203,334,2,"no"
"2102",32,"cellular","may",158,167,1,"no"
"2103",30,"cellular","jul",100,-1,0,"no"
"2104",26,"cellular","jul",160,-1,0,"no"
"2105",30,"cellular","nov",661,-1,0,"no"
"2106",32,"cellular","may",166,-1,0,"no"
"2107",50,"unknown","may",54,-1,0,"no"
"2108",33,"unknown","may",58,-1,0,"no"
"2109",57,"telephone","jul",25,-1,0,"no"
"2110",33,"unknown","may",494,-1,0,"no"
"2111",53,"unknown","jun",226,-1,0,"no"
"2112",24,"unknown","may",234,-1,0,"no"
"2113",38,"unknown","jun",270,-1,0,"no"
"2114",56,"cellular","may",1022,360,2,"no"
"2115",41,"cellular","nov",134,-1,0,"no"
"2116",44,"cellular","aug",251,-1,0,"no"
"2117",33,"cellular","may",178,365,5,"no"
"2118",30,"cellular","aug",202,83,5,"no"
"2119",43,"unknown","may",379,-1,0,"no"
"2120",55,"unknown","may",159,-1,0,"no"
"2121",60,"cellular","apr",156,-1,0,"no"
"2122",43,"unknown","jun",332,-1,0,"no"
"2123",31,"telephone","may",90,-1,0,"no"
"2124",56,"telephone","nov",291,-1,0,"no"
"2125",42,"telephone","feb",23,-1,0,"no"
"2126",52,"cellular","jul",122,-1,0,"no"
"2127",40,"cellular","jul",105,172,1,"no"
"2128",37,"cellular","aug",331,-1,0,"no"
"2129",40,"unknown","may",70,-1,0,"no"
"2130",49,"telephone","jul",281,-1,0,"no"
"2131",32,"cellular","may",204,-1,0,"no"
"2132",49,"cellular","aug",356,-1,0,"no"
"2133",41,"cellular","nov",386,-1,0,"no"
"2134",58,"unknown","jun",295,-1,0,"no"
"2135",36,"cellular","may",86,-1,0,"no"
"2136",52,"cellular","aug",16,-1,0,"no"
"2137",56,"telephone","nov",99,-1,0,"no"
"2138",32,"unknown","may",323,-1,0,"no"
"2139",62,"cellular","oct",78,-1,0,"no"
"2140",31,"cellular","aug",121,-1,0,"no"
"2141",39,"cellular","jun",96,-1,0,"no"
"2142",42,"cellular","jul",386,-1,0,"no"
"2143",37,"unknown","may",594,-1,0,"no"
"2144",29,"cellular","may",240,-1,0,"no"
"2145",45,"unknown","may",149,-1,0,"no"
"2146",46,"cellular","aug",217,-1,0,"no"
"2147",39,"cellular","aug",136,-1,0,"no"
"2148",28,"unknown","may",322,-1,0,"no"
"2149",26,"cellular","nov",104,196,1,"no"
"2150",52,"cellular","nov",189,111,4,"no"
"2151",33,"cellular","aug",123,-1,0,"no"
"2152",35,"cellular","jul",632,-1,0,"no"
"2153",40,"cellular","apr",101,-1,0,"no"
"2154",37,"cellular","apr",640,-1,0,"no"
"2155",39,"cellular","apr",517,255,1,"no"
"2156",28,"unknown","may",160,-1,0,"no"
"2157",54,"cellular","aug",73,-1,0,"no"
"2158",30,"cellular","may",98,167,2,"no"
"2159",45,"unknown","may",208,-1,0,"no"
"2160",27,"unknown","may",332,-1,0,"no"
"2161",35,"cellular","jul",505,-1,0,"no"
"2162",30,"cellular","may",284,371,1,"no"
"2163",28,"cellular","jan",73,256,3,"no"
"2164",33,"cellular","jul",90,-1,0,"no"
"2165",29,"unknown","may",104,-1,0,"no"
"2166",58,"unknown","jun",67,-1,0,"no"
"2167",35,"cellular","may",146,-1,0,"no"
"2168",49,"cellular","jul",71,-1,0,"no"
"2169",36,"cellular","oct",174,-1,0,"no"
"2170",31,"unknown","jun",292,-1,0,"no"
"2171",59,"unknown","may",240,-1,0,"no"
"2172",51,"cellular","aug",248,-1,0,"no"
"2173",47,"telephone","aug",128,-1,0,"no"
"2174",46,"telephone","feb",161,-1,0,"no"
"2175",42,"telephone","jul",175,-1,0,"no"
"2176",31,"cellular","nov",356,-1,0,"no"
"2177",34,"unknown","may",133,-1,0,"no"
"2178",47,"unknown","jun",422,-1,0,"no"
"2179",44,"unknown","jun",227,-1,0,"no"
"2180",52,"telephone","nov",117,-1,0,"no"
"2181",32,"cellular","apr",135,-1,0,"no"
"2182",28,"unknown","jun",361,-1,0,"no"
"2183",39,"cellular","aug",230,-1,0,"no"
"2184",38,"cellular","feb",419,-1,0,"no"
"2185",54,"cellular","nov",71,-1,0,"no"
"2186",32,"cellular","jul",357,-1,0,"no"
"2187",32,"cellular","nov",164,179,3,"no"
"2188",59,"unknown","may",263,-1,0,"no"
"2189",45,"unknown","jun",146,-1,0,"no"
"2190",37,"cellular","jul",106,-1,0,"no"
"2191",47,"unknown","may",322,-1,0,"no"
"2192",39,"cellular","nov",48,181,3,"no"
"2193",62,"cellular","sep",123,-1,0,"no"
"2194",40,"unknown","may",483,-1,0,"no"
"2195",26,"cellular","may",238,-1,0,"no"
"2196",39,"cellular","jul",122,-1,0,"no"
"2197",31,"cellular","aug",385,-1,0,"no"
"2198",35,"unknown","may",240,-1,0,"no"
"2199",55,"cellular","may",104,-1,0,"no"
"2200",25,"cellular","jul",144,-1,0,"no"
"2201",58,"cellular","nov",598,-1,0,"no"
"2202",55,"telephone","nov",123,-1,0,"no"
"2203",31,"cellular","aug",123,-1,0,"no"
"2204",47,"cellular","jul",70,-1,0,"no"
"2205",31,"cellular","aug",139,-1,0,"no"
"2206",46,"cellular","jan",190,-1,0,"no"
"2207",58,"unknown","jun",162,-1,0,"no"
"2208",41,"cellular","aug",106,-1,0,"no"
"2209",38,"cellular","feb",74,-1,0,"no"
"2210",59,"unknown","may",57,-1,0,"no"
"2211",32,"cellular","jan",119,-1,0,"no"
"2212",34,"unknown","may",248,-1,0,"no"
"2213",41,"cellular","feb",244,-1,0,"no"
"2214",41,"unknown","jun",87,-1,0,"no"
"2215",27,"cellular","jul",172,-1,0,"no"
"2216",36,"unknown","jun",359,-1,0,"no"
"2217",42,"telephone","jul",41,-1,0,"no"
"2218",41,"unknown","may",232,-1,0,"no"
"2219",53,"unknown","jun",161,-1,0,"no"
"2220",67,"cellular","apr",124,-1,0,"no"
"2221",33,"unknown","may",162,-1,0,"no"
"2222",31,"unknown","jun",431,-1,0,"no"
"2223",31,"cellular","jul",191,-1,0,"no"
"2224",30,"cellular","aug",249,-1,0,"no"
"2225",48,"unknown","may",189,-1,0,"no"
"2226",30,"cellular","aug",167,-1,0,"no"
"2227",43,"cellular","aug",73,-1,0,"no"
"2228",35,"cellular","nov",168,-1,0,"no"
"2229",33,"cellular","aug",107,-1,0,"no"
"2230",59,"cellular","may",44,-1,0,"no"
"2231",44,"unknown","may",127,-1,0,"no"
"2232",35,"cellular","apr",93,329,7,"no"
"2233",55,"cellular","jan",143,2,3,"no"
"2234",49,"cellular","nov",77,185,7,"no"
"2235",36,"unknown","jun",77,-1,0,"no"
"2236",32,"cellular","nov",159,195,2,"no"
"2237",48,"unknown","nov",125,111,3,"no"
"2238",36,"unknown","may",103,-1,0,"no"
"2239",43,"cellular","jul",646,-1,0,"no"
"2240",48,"telephone","feb",45,-1,0,"no"
