pctFgnImmig-3,pctFgnImmig-5,pctFgnImmig-8,pctFgnImmig-10,pctImmig-3,pctImmig-5,pctImmig-8,pctImmig-10,pctSpeakOnlyEng,pctNotSpeakEng,pctLargHousFam,pctLargHous,persPerOccupHous,persPerOwnOccup,persPerRenterOccup,pctPersOwnOccup,pctPopDenseHous,pctSmallHousUnits,medNumBedrm,houseVacant,pctHousOccup,pctHousOwnerOccup,pctVacantBoarded,pctVacant6up,medYrHousBuilt,pctHousWOphone,pctHousWOplumb,ownHousLowQ,ownHousMed,ownHousUperQ,ownHousQrange,rentLowQ,rentMed,rentUpperQ,rentQrange,medGrossRent,medRentpctHousInc,medOwnCostpct,medOwnCostPctWO,persEmergShelt,persHomeless,pctForeignBorn,pctBornStateResid,pctSameHouse-5,pctSameCounty-5,pctSameState-5,landArea,popDensity,pctUsePubTrans,pctOfficDrugUnit,class
5.75,5.75,5.75,18.39,0.01,0.01,0.01,0.05,96.36,0.09,7.53,5.31,2.62,2.67,2.56,60.05,5.06,49.96,3,1199,91.3,59.07,5.67,44.29,1958,7.18,1,28600,40500,58000,29400,109,164,253,144,270,28.1,21.9,14.4,5,21,0.26,89.5,63.59,93.94,96.23,40.1,835.5,2.25,0,2
30.67,34.1,42.2,46.78,1.08,1.2,1.49,1.65,94.79,0.86,2.31,1.56,2.3,2.43,2.05,70.2,1.35,43.47,3,931,92.67,66.51,0.75,30.61,1954,3.73,0.13,45200,64100,95600,50400,219,307,397,178,378,23.5,15.8,11.4,8,0,3.52,46.66,56.62,74.87,84.03,88.6,308.1,0.03,0,1
0,17.2,17.2,24.73,0,0.24,0.24,0.35,96.68,0.52,1.52,0.85,2.06,2.31,1.84,53.7,0.93,66.3,2,384,94.29,48.05,0,11.72,1963,2.19,0.1,57500,67300,78800,21300,327,378,443,116,439,22.7,15.1,11.6,0,0,1.42,73.85,45.78,80.37,92.26,4.9,2658.8,1.53,0,1
9.73,13.61,20.31,24.21,0.67,0.94,1.4,1.67,88.43,1.22,5.24,2.75,2.2,2.71,1.79,54.78,0.98,60.84,2,1522,94.66,44.53,0.92,29.83,1939,2.2,0.24,61700,73200,92800,31100,293,352,424,131,409,23,20.6,13.7,0,1,6.9,71.55,50.98,85.06,91.36,5.7,10393,10.17,0,1
14,21.71,27.51,34.31,1.02,1.59,2.01,2.51,85.18,3.17,8.55,6.02,2.71,2.85,2.46,66.48,5.28,50.45,2,2264,92.2,63.11,11.57,43.51,1954,5.11,0.44,47700,64500,85600,37900,235,331,400,165,403,26.3,18.3,13.5,77,0,7.32,74.92,54.97,86.65,94.1,28.8,2666.1,2.89,0,1
2.72,3.16,4.04,4.82,0.18,0.21,0.27,0.33,93.51,0.91,1.05,0.63,1.8,1.81,1.76,74.92,0.81,81.68,2,3369,72.94,74.38,0.06,32.62,1974,3.02,0,68800,91300,130700,61900,369,468,605,236,535,29.4,22.6,11.2,0,3,6.74,6.75,49.33,69.68,74.8,7.7,2201.1,0.15,0,1
6.2,6.2,14.73,21.71,0.05,0.05,0.12,0.17,98.36,0,2.88,2.02,2.4,2.48,2.24,67.51,1.78,49.23,3,614,91.41,65.28,2.12,43.32,1964,10,1.15,30600,42300,63800,33200,144,205,258,114,273,26.3,16.4,11.4,0,0,0.8,77.46,55.29,85.79,93.05,13.3,1216.9,0.1,0,2
10.43,19.22,19.22,23.52,0.43,0.79,0.79,0.96,93.97,0.31,3.01,1.8,2.23,2.44,1.99,58.92,0.93,47.39,3,305,94.54,53.84,0.66,33.77,1939,4.68,0.27,37900,50000,71400,33500,234,310,380,146,356,26.6,17.3,13.4,0,0,4.1,74.62,55.27,81.51,90.47,3.2,3710.2,0.89,0,1
12.21,12.21,12.21,24.88,0.1,0.1,0.1,0.2,97.52,0.38,5.53,3.58,2.42,2.47,2.36,57.46,2.21,56.69,2,951,91.92,56.35,4.21,58.15,1941,11.3,0.67,23900,34600,47900,24000,151,224,285,134,289,28.7,17,12.8,7,0,0.8,88.78,53.66,89.75,96.22,10.8,2482.6,1.28,0,2
12.29,31.95,38.92,47.14,0.56,1.45,1.77,2.14,90.35,1.99,6.52,4.82,2.67,2.62,2.76,64.63,7.05,49.11,3,955,89.79,65.81,2.2,29.42,1973,13.03,0.73,42500,59900,89500,47000,224,315,397,173,400,28,22.5,13,0,6,4.54,50.54,42.36,76.15,84.52,21.9,1037.9,0,0,2
10.74,11.38,12.34,14.9,0.41,0.43,0.47,0.57,96.12,0.42,3.55,2.87,2.8,2.89,2.49,80.71,1.34,24.74,3,131,97.8,78.28,3.82,18.32,1974,2.13,0.2,75600,102500,149700,74100,360,422,549,189,511,24.3,21.8,14.3,0,0,3.81,48.96,44.8,64.88,82.56,6.9,2383.1,2.33,0,1
7.45,14.28,25.95,37.83,0.21,0.4,0.72,1.05,95.34,0.73,2.99,2.14,2.67,2.94,2.17,71.53,1.62,43.98,3,1117,94.48,64.94,0.54,13.61,1977,0.35,0.43,88900,108100,127700,38800,465,537,615,150,576,24.7,20.8,10.5,15,0,2.77,61.52,42.16,59.26,83.32,25.8,1989.9,2.11,0,1
4.72,10.32,10.32,10.32,0.13,0.28,0.28,0.28,93.32,0.77,2.55,1.91,2.44,2.49,2.11,87.71,0.69,30.16,3,122,97.64,85.79,1.64,36.07,1956,0.3,0.54,63400,82900,107900,44500,288,391,538,250,445,27.4,18.5,12.4,3,0,2.68,88.22,71.01,93.99,96.93,12.1,1047.1,0.75,0,1
14.13,16.93,24.55,28.7,2.38,2.85,4.13,4.83,80.83,2.72,3.65,2.72,2.59,2.8,2.02,79.22,1.72,36.1,3,82,98.03,73.38,2.44,20.73,1948,0,1.23,196300,224000,252700,56400,548,716,866,318,765,28.1,23.5,18,0,0,16.83,41.33,71.54,85.8,89.41,2,5428.5,16.12,0,1
13.88,24.37,31.8,40.84,1.71,3.01,3.92,5.04,78.54,3.84,10.84,9.29,3.4,3.44,3.26,75.04,9.14,28.48,3,2980,92.15,74.03,1.58,18.39,1985,3.04,0.26,119700,140800,168100,48400,482,602,727,245,675,30.5,28.1,11.2,6,2,12.33,53.09,26.07,46.43,87.35,50.9,2333.6,0.91,0,2
0,0,3.21,3.21,0,0,0.04,0.04,95.84,0.18,4.41,2.98,2.5,2.81,2.02,68.16,2.25,47.05,3,327,93.93,60.6,3.36,43.73,1970,6.87,0.17,48000,59500,73600,25600,202,275,349,147,317,22.9,16.9,12.1,0,0,1.21,73.34,50.7,72.55,93.33,13.5,956.9,0,0,1
11.36,17.51,23.35,34.79,1.1,1.7,2.27,3.38,88.66,1.17,4,3.22,2.84,2.93,2.34,86.6,0.8,23.59,3,307,93.81,83.73,0,31.6,1960,0.21,0.52,215500,263300,341800,126300,741,900,1001,260,962,28.8,23.4,16.5,11,0,9.71,44.74,62.27,83.09,86.74,5.7,2304.4,8.34,0,1
16.97,25.11,30.37,38.91,1.25,1.84,2.23,2.86,86.64,1.28,4.69,3.86,2.97,3.01,2.92,50.61,5.71,38.72,3,1233,86.75,49.79,0.49,45.17,1976,5.3,2.22,44400,55400,68700,24300,262,331,400,138,429,27.4,22.3,12.7,6,0,7.34,25.05,30.83,41.68,54.52,9.7,2479.3,0.16,0,1
14.57,19.75,27.17,30.28,0.44,0.6,0.82,0.92,95.67,0.44,2.33,1.55,2.3,2.51,1.89,71.98,0.81,39.52,3,998,96.32,65.93,0.9,17.03,1958,0.9,0.17,60800,77900,101700,40900,297,381,472,175,453,23.3,16.8,11.7,0,0,3.03,66.96,55.35,83.94,91.46,19.3,3134.5,1.84,0,1
3.47,3.47,17.92,17.92,0.04,0.04,0.21,0.21,97.02,0.8,3.3,2.34,2.59,2.98,1.95,71.81,0.95,41.79,3,154,97.26,62.58,0.65,18.83,1980,1.28,0.12,69200,86900,111300,42100,331,388,446,115,429,20.6,19.6,12,12,0,1.19,81.33,45.46,69.19,89.35,28.5,509.2,0.08,0,1
13.37,17.51,23.08,30.76,1.95,2.56,3.37,4.5,82.16,2.57,5.84,4.44,2.78,3.02,2.09,80.69,1.88,33.91,3,151,97.61,74.32,0.66,24.5,1947,0.1,0,165700,188400,220100,54400,464,630,789,325,676,28.7,23.4,16,0,1,14.62,46.01,73.69,89.8,92.2,2.1,8359.4,10.52,0,1
22.55,24.54,29.06,31.78,1.41,1.53,1.81,1.98,92.28,1.31,2.79,2.02,2.58,2.78,2.05,78.52,1.25,46.9,3,858,93.67,72.95,0.23,21.68,1978,0.57,0.37,93600,127900,169000,75400,506,602,687,181,680,21.7,21.4,14.2,0,0,6.24,71.72,43.78,65.21,89.33,31.5,1046,0.24,0,1
9.13,11.41,13.69,24.71,0.1,0.12,0.15,0.26,97.4,0.15,5.12,3.74,2.66,2.73,2.55,65.46,2.27,34.26,3,277,97.03,63.97,2.53,35.02,1962,6.08,0.2,43400,52900,67300,23900,205,306,369,164,392,27.6,17.5,11.8,13,0,1.07,76.57,51.89,84.13,92.86,9.3,2657.8,0.32,0,1
7.64,9.69,17.22,32.72,0.31,0.39,0.69,1.31,94.92,0.29,2.82,1.87,2.42,2.58,2.15,66.72,0.82,50.19,2,425,95.62,62.56,0.47,43.06,1949,0.84,0.43,85600,105600,126800,41200,357,458,565,208,531,26.5,22.2,13.8,6,0,4.01,71.64,57.54,83.13,90.07,12.3,1877.8,2.42,0,1
37.93,37.93,40.23,44.44,0.51,0.51,0.54,0.6,96.67,0.44,3.38,2.39,2.51,2.63,2.31,65.83,1.14,41.36,3,357,95.54,62.83,2.52,33.05,1957,6.14,0.29,47200,60300,80500,33300,218,303,371,153,387,24.4,16.1,12,0,0,1.34,78.51,54.12,84.38,93.15,8.9,2189.3,0.55,0,1
9.79,14.2,21.63,24.12,0.54,0.79,1.2,1.34,94.08,0.73,4.45,3.07,2.54,2.91,1.85,74.86,0.65,41.74,3,356,96.85,65.4,1.12,28.65,1939,0.4,0.19,170100,196100,235200,65100,396,588,710,314,628,25.7,21.5,13.2,0,0,5.55,80.22,70.97,89.91,94.83,4.9,5784.6,15.95,0,1
2.49,6.2,14.21,17.24,0.22,0.55,1.26,1.52,84.64,1.04,2.85,2.27,2.76,2.86,2.12,89.53,0.66,24.52,3,180,97.1,86.39,2.22,51.11,1959,0.5,0.16,157900,189800,235100,77200,331,486,620,289,595,22.3,21.4,14.7,64,0,8.85,75.49,70.27,92.55,96.74,27.4,612.6,0.27,0,1
2.39,4.78,25.94,33.79,0.03,0.06,0.34,0.44,97.06,0.33,4.6,3.21,2.52,2.62,2.27,71.85,2.22,50.35,2,596,93.62,68.86,3.69,38.93,1956,1.01,0.27,45500,57100,72600,27100,325,365,396,71,459,27.4,18.1,11.8,0,0,1.31,75.45,61.7,82.91,94.66,6.4,3480,1.95,0,1
6.01,6.98,8.43,10.37,0.24,0.28,0.34,0.42,94.7,0.6,2.92,1.99,2.26,2.25,2.29,72.19,3.01,67.6,2,588,94.95,72.51,2.38,36.56,1971,1.84,0.15,75900,97600,137200,61300,288,370,457,169,454,28.9,24.1,12,0,0,4.06,54.39,45.04,71.87,93.67,19.3,1315.7,0.57,0,1
23.85,30.6,40,47.18,0.48,0.61,0.8,0.95,96.24,0.48,4.7,2.79,2.25,2.35,2.16,48.94,2.92,58.59,2,2352,91.11,46.79,7.23,30.23,1958,9.05,0.73,46600,68700,108400,61800,153,274,389,236,367,23.7,19.7,12.6,119,1,2.01,63.87,46.79,76.67,82.52,26,2241.3,2.36,48.44,2
44.38,62.32,71.58,74.85,4.51,6.33,7.27,7.61,88.57,1.1,3.26,1.72,2.34,2.6,2.22,35.39,3.49,61.33,2,162,97.85,31.87,0.62,24.69,1969,1.79,0.46,64000,80300,97100,33100,252,326,405,153,363,35.1,15.5,11.6,0,0,10.16,44.52,21.02,32.33,77.57,6.9,3398.7,5.14,0,1
5.82,5.82,9.52,18.52,0.07,0.07,0.11,0.22,90.15,0.65,4.71,3.19,2.51,2.78,2.07,69.34,2,43.33,3,653,90.45,62.72,0.61,55.13,1973,2.59,0.32,31500,44000,58800,27300,156,231,288,132,266,24.1,21.6,13.8,2,0,1.17,79.41,49.11,82.66,92.93,10.3,1558,0.14,0,1
18.36,20.29,22.71,22.71,0.31,0.34,0.38,0.38,96.42,0.26,4.32,2.76,2.37,2.53,2.13,62.95,2.14,53.14,2,295,94.61,58.84,3.05,36.95,1947,5.83,0.29,27500,37300,50100,22600,209,269,325,116,322,25,16.1,13.2,0,0,1.66,54.2,55.03,81.44,89.1,5.3,2336.1,0.64,0,1
8.59,15.96,24.79,29.89,1.21,2.24,3.48,4.2,83.94,1.67,4.71,3.9,3.08,3.17,2.67,85.63,2.3,20.04,3,317,95.42,83.4,0.63,15.77,1979,0,0.1,280900,368400,497000,216100,792,935,1001,209,962,27.7,28.9,11.6,0,0,14.05,47,41.68,77.23,86.78,8.5,2410.2,0.62,0,1
20.6,37.63,47.5,53.36,0.62,1.14,1.44,1.62,93.15,1.32,6.01,4.3,2.58,2.63,2.5,58.96,4.98,49.49,3,1424,85.99,57.7,5.2,45.08,1964,11.21,0.96,28500,48300,72100,43600,255,318,392,137,402,25.3,18.2,14.5,3,0,3.03,74.68,50.74,79.31,91.63,24.6,936.9,0.29,0,2
17.7,22.46,32.29,40.27,3.43,4.35,6.25,7.79,78.17,3.48,3.22,1.77,2.13,2.49,1.81,55.47,4.49,67,2,585,95.47,47.63,1.88,15.56,1951,0.79,0.17,355000,461500,500001,145001,583,682,864,281,726,25.2,24.6,11.8,0,2,19.35,50.6,51.8,77.34,89.94,4.5,5955.8,7.7,0,1
22.31,33.85,37.95,46.41,0.65,0.99,1.11,1.36,94.78,0.81,2.16,1.32,2.32,2.69,1.97,56.38,1.35,50.45,2,203,96.56,48.59,0.49,25.12,1971,1.09,0.03,75900,93000,122200,46300,387,448,504,117,489,24.2,21.5,13.3,0,0,2.93,66.87,43.31,76.15,86.28,6.7,1990.1,2.8,0,1
8.5,12.63,14.93,21.76,0.39,0.58,0.68,0.99,92.23,0.62,2.59,1.67,2.34,2.47,2.06,72.69,1,53.19,2,1393,89.33,68.92,0.43,40.7,1968,0.27,0.09,141300,186100,259700,118400,498,622,797,299,733,25.9,22.8,14.5,98,35,4.56,68.86,54.13,86.54,89.68,22.8,1211.6,1.47,0,1
12.35,16.93,22.71,22.71,0.42,0.57,0.77,0.77,93.97,0.64,3.37,2.21,2.38,2.68,1.68,78.49,0.72,38.21,3,147,97.7,69.61,3.4,24.49,1949,1.51,0.11,86600,111900,144200,57600,399,476,586,187,519,26.8,20.3,15.4,0,0,3.38,58,70.39,90.72,95.18,2.8,5324,11.79,0,1
0,0,4.95,4.95,0,0,0.09,0.09,95.88,0,4.12,3.21,2.66,2.66,2.68,75.42,3.26,35.9,3,405,90.29,75.56,2.72,63.21,1967,7.46,0.38,32000,45400,64600,32600,172,242,335,163,346,25.3,17.3,12.6,0,0,1.79,55.67,54.88,80.19,88.4,9.9,1028.9,0,0,1
20,29.61,37.97,48.04,0.58,0.86,1.11,1.4,88.86,2.27,8.37,4.73,2.39,2.52,2.29,44.73,4.93,48.51,3,3070,87.52,42.43,16.74,54.59,1940,7.16,0.72,26000,38400,52400,26400,207,296,375,168,363,26.3,18,13.8,191,5,2.92,72.28,52.77,83.37,91.88,8.4,6234.9,12.67,3.25,2
9.44,9.44,22.52,36.8,0.16,0.16,0.38,0.62,94.73,0.79,12.05,10.03,3.19,3.28,2.82,82.81,3.49,29.01,3,280,96.47,80.52,0.36,39.29,1972,1.48,0,56400,66300,76900,20500,261,299,387,126,382,22.5,19.2,12,0,0,1.68,69.93,54.35,79.94,91.41,7,3514.7,1.24,0,1
14.14,18.49,24.04,28.08,0.64,0.83,1.08,1.26,87.64,1.91,5.41,3.18,2.33,2.57,2.15,47.48,2.14,45.13,3,15535,89.78,43.14,11.36,51.63,1939,9.08,0.52,32100,46700,68200,36100,194,255,327,133,352,31.8,17.9,14.2,284,5,4.49,76.12,55.86,89.84,94.33,42.1,7798.2,13.43,3.2,2
13.83,17.15,28.59,33.11,0.13,0.17,0.28,0.32,96.42,0.5,7.09,5.11,2.69,2.71,2.68,47.41,7.49,47.5,3,2677,91.25,47.16,5.94,30.71,1966,11.68,0.72,40400,56200,80300,39900,138,218,310,172,332,26.8,18.6,13.1,39,0,0.96,76.48,49.34,80.58,90.05,57.5,1359.8,1.76,12.17,2
6.18,9.38,29.75,34.32,0.12,0.19,0.59,0.68,92.53,1.08,5.65,4.43,2.81,2.91,2.65,65.69,5.6,41.45,3,743,91.2,63.53,5.79,41.45,1975,4.67,0.64,51800,67300,87200,35400,355,415,479,124,493,25.9,23,14.6,10,2,1.98,73.27,47.29,84.6,93.73,30.2,732.4,0.52,0,1
6.92,11.99,17.89,21.84,0.45,0.78,1.16,1.42,91.03,0.91,2.43,1.9,2.5,2.49,2.55,74.62,1.66,37.67,3,4738,86.26,75.11,0.15,21.57,1981,1.3,0.1,70000,91100,130500,60500,375,438,537,162,533,26.7,23.6,11.9,0,0,6.51,13.69,34.49,60.88,66.97,108.9,688.6,0.42,0,1
11.04,23.11,33.77,43.59,2.2,4.61,6.73,8.69,69.43,4.69,4.89,3.29,2.47,2.75,2.27,48.34,4.47,66.13,2,504,94.68,43.57,2.78,39.48,1955,2.13,0.07,151200,177700,206500,55300,484,604,686,202,658,28,25.7,19,0,0,19.94,59.85,61.89,85.14,91.48,2.3,9533.9,6.03,0,1
14.49,21.59,28.45,36.73,0.49,0.72,0.95,1.23,92.53,1.16,11.01,7.26,2.71,2.85,2.55,55.72,5.44,48.3,3,35970,91.23,52.91,19.37,54.91,1945,8.26,0.93,16900,25600,35500,18600,208,265,332,124,372,35.1,17.7,14.8,1141,170,3.36,65.72,59.82,93.63,95.96,143.7,7153,10.57,3.48,1
10.01,17.05,22.72,29.69,0.65,1.1,1.47,1.92,91.07,1.38,3.36,1.98,2.14,2.11,2.19,55.93,3.95,70.12,2,4152,84.61,56.88,2.91,24.86,1967,7.96,0.3,55700,71600,107800,52100,317,411,509,192,492,28.6,23,12.2,84,7,6.47,27.13,45.21,73.63,81.08,15.2,3363.3,1.55,6.77,2
10.91,20.68,35.42,47.92,0.39,0.74,1.27,1.71,94.13,1.02,3.84,2.81,2.76,3.04,2.18,74.29,2.55,46.64,3,879,95.87,67.44,0.57,25.6,1974,1.09,0.14,76000,88400,102100,26100,381,447,529,148,475,26.4,21.4,11.5,0,0,3.58,72.79,48.74,79.18,90.51,27,2089.1,4.17,0,1
10.39,23.38,25.32,34.25,0.12,0.27,0.29,0.39,97.24,0.32,4.46,3.19,2.55,2.64,2.4,63.11,3.42,38.6,3,1505,93.22,60.86,3.26,33.22,1971,9.77,0.5,40700,58600,86200,45500,138,229,307,169,321,23.5,16.7,12.7,28,0,1.15,68.14,50.63,78.9,87.37,82.6,649.2,0.19,0,2
19.78,29,37.77,53.6,2.23,3.26,4.25,6.03,76.34,6.36,8.05,6.06,2.84,2.83,2.84,60.41,8.84,44.8,3,1043,96.16,60.51,3.07,17.55,1974,2.9,0.23,72100,90300,118300,46200,308,384,479,171,461,31,22.3,12.1,68,8,11.25,60.18,39.57,76.26,91.5,24.3,3107.5,0.8,0,2
1.77,4.65,7.44,10.7,0.08,0.21,0.34,0.49,90.85,0.85,4.14,3.22,2.71,2.9,1.99,84.98,1.62,32.84,3,164,98.16,79.5,0.61,29.88,1962,0.54,0.09,60000,72300,89900,29900,343,408,503,160,504,21.9,14.7,12.2,0,0,4.54,66.02,70.42,90.2,91.46,7,3362.1,3.88,0,1
13.89,30.36,40.33,54.83,1.99,4.34,5.77,7.84,82.75,4.53,5.06,3.19,2.19,2.15,2.3,68.88,5.26,72.68,2,6137,77.71,70.3,2.17,26.66,1975,4.25,0.3,65200,92900,150700,85500,390,513,637,247,599,28.6,24.2,12.9,0,12,14.3,21.92,49.44,74.32,80.69,15.4,3070.1,0.99,0,2
11.73,19.13,20.92,27.04,0.37,0.6,0.65,0.84,94.11,0.66,4.17,3.23,2.79,3,2.21,78.26,1.34,39.59,3,163,96.5,72.6,1.84,42.33,1963,1.4,0.6,104700,122400,144100,39400,289,448,558,269,520,24.8,24,14,0,0,3.11,84.14,66.13,91.34,94.77,27.6,456.3,0.55,0,1
7.46,11.42,22.09,42.84,0.94,1.43,2.77,5.38,68.27,6.8,8.75,6.97,2.95,2.97,2.89,74.72,9.67,39.81,3,439,89.1,74.19,1.82,60.36,1964,10.98,1.22,25900,37200,54600,28700,185,246,320,135,316,21,16.9,11.6,6,0,12.55,66.35,49.64,82.94,95.04,4.9,2163.3,0,0,1
1.88,6.36,14.13,29.21,0.08,0.29,0.64,1.32,57.06,5.93,9.1,6.66,2.79,2.8,2.78,58.86,11.12,56.46,2,796,88.86,58.69,4.52,48.62,1965,16.98,1.32,29200,45700,66400,37200,166,252,332,166,351,28.7,19,13.5,0,25,4.5,82.88,56.34,81.63,95.2,12.3,1534.3,0,0,2
13.88,16.27,17.61,23.43,0.71,0.83,0.9,1.2,86.04,1.15,4.03,3.15,2.67,2.75,2.57,58.74,4.23,36.47,3,533,90.17,57.12,0.19,14.07,1973,2.97,0,58800,78600,97300,38500,314,374,459,145,444,22.8,20,10.9,0,0,5.13,35.8,41.56,65.99,75.15,5.8,2268.4,0.11,0,1
9.11,17.01,19.3,28.24,0.64,1.19,1.36,1.98,86.56,0.99,4.31,3.2,2.65,2.65,2.65,46,3.79,43.64,3,1255,90.29,45.97,0.48,31.87,1977,4.68,0.1,64000,78100,95200,31200,276,350,427,151,417,24.7,20.6,10.7,0,0,7.02,16.88,27.35,47.62,52.97,147.5,223.6,2.72,0,1
4.8,10.71,20.2,25,0.16,0.35,0.66,0.82,94.63,0.38,3.02,1.9,2.32,2.29,2.34,46.15,3.1,62.42,2,3724,72.06,46.68,0.91,27.28,1977,6.76,0.47,67700,97100,163900,96200,284,365,431,147,435,24.7,21,12.3,0,0,3.27,34.19,35.74,57.84,63.19,16,1548.4,0.45,0,2
17.83,29.19,40.26,53.32,5.23,8.56,11.81,15.64,60.24,10.48,9.86,6.18,2.61,2.96,2.48,29.04,19.14,77.42,2,2077,92.89,25.55,1.3,14.83,1968,3.97,0.44,175700,226100,278900,103200,513,593,694,181,629,28.2,24.8,10.8,0,1,29.33,40.76,38.23,83.23,85.85,6.1,11605.2,5.13,4.55,2
14.24,20.1,28.44,38.3,0.28,0.39,0.55,0.75,95.12,0.65,7.15,4.76,2.55,2.64,2.45,52.53,4.92,52.43,2,6824,88.39,50.67,15.67,54.75,1958,9.05,0.47,40300,54800,73300,33000,181,281,376,195,390,28.6,21.8,13.6,231,2,1.95,68.75,48.21,79.13,84.17,64.8,2121.4,6.22,27.35,2
0,8.11,8.11,10.81,0,0.15,0.15,0.2,96.32,0.73,3.21,2.39,2.6,2.75,2.14,80.07,1.24,38.49,3,199,96.38,75.79,4.52,46.73,1959,2.35,0.4,67400,88100,114000,46600,330,452,497,167,512,26.4,17.4,13,0,0,1.89,60.03,65.21,91.14,93.79,23.9,576.4,1.1,0,1
14.43,16.91,18.08,22.74,0.88,1.03,1.11,1.39,91.09,1.95,4.55,2.96,2.4,2.61,2.04,69.36,3.38,54.16,2,232,95.27,63.9,2.16,34.48,1952,4.09,0.14,30900,37600,45700,14800,269,342,400,131,416,25.7,15.3,14.3,0,0,6.12,70.82,60.46,92.82,94.74,2.9,3905.3,1.63,0,1
23.45,27.77,35.23,42.49,0.61,0.72,0.91,1.1,95.62,0.23,2.66,1.95,2.71,2.95,2.08,78.95,0.96,37.35,3,958,93.78,72.53,0.31,20.67,1984,0.46,0.2,98800,121600,162800,64000,534,618,697,163,657,23.1,22.5,11.5,0,0,2.59,62.33,35.77,69.16,82.35,33.6,1171.4,1.43,0,1
16.69,26.11,28.03,38.85,0.29,0.46,0.49,0.68,96.1,0.43,4.72,2.63,2.35,2.54,2.21,45.51,3.64,55.03,2,1037,94.26,42.12,1.35,22.28,1972,6.82,0.35,54100,73300,106100,52000,209,290,359,150,374,30.8,20.6,12.9,72,7,1.75,69.99,36.36,60.6,86.14,18.7,2409,1.22,0,2
12.93,16.78,22.92,30.28,1.2,1.56,2.13,2.82,78.79,3.64,3.51,2.03,2.31,2.27,2.35,41.27,5.5,65.73,2,1797,85.3,42.06,1.84,20.87,1957,8.58,1.21,103400,147400,197900,94500,419,559,730,311,608,30.9,26.7,12.8,0,113,9.31,33.18,37.97,57.39,66.45,5.7,4378,1.67,0,2
15.9,26.42,32.39,38.91,2.33,3.87,4.75,5.71,73.28,6.72,10.17,7.14,2.65,2.45,3.07,62.04,10.86,69.57,2,823,87.98,67.17,0.73,38.88,1977,4.77,0.56,72000,90400,114000,42000,274,385,485,211,455,29.8,24.5,12.6,0,0,14.66,45.98,35.98,68.96,87.54,11,1477.4,0.48,0,2
26.59,32.92,39.65,45.32,4.64,5.75,6.92,7.91,82.25,2.6,4.45,3.2,2.6,2.76,2.26,72.03,1.34,32.15,3,1323,94.37,67.81,0.83,45.05,1952,0.98,0.33,349200,500001,500001,150801,577,875,1001,424,951,24.8,20.6,13.2,75,3,17.45,31.27,59.84,78.39,79.03,49.6,1178.4,15.77,1.27,1
16.38,24.15,34,51.61,2.24,3.31,4.65,7.07,76.21,6.07,8.5,5.23,2.5,2.56,2.44,52.57,8.54,57.08,2,8918,94.19,51.32,6.06,23.16,1964,3.68,0.64,80600,115800,164800,84200,324,429,541,217,495,29.7,22.6,11.8,1287,265,13.69,54.89,44.05,76.08,89.9,99.8,3702.5,4.1,8.68,2
10.06,16.11,19.59,29.46,0.43,0.69,0.84,1.26,93.55,0.92,3.87,2.53,2.29,2.31,2.25,59.76,3.4,60.9,2,5277,84.89,59.04,1.74,32.23,1971,7.61,0.28,45200,61600,86500,41300,243,316,396,153,403,25.9,19.9,12.4,145,30,4.27,38.7,44.93,74.03,83.02,39.8,1774.5,1.24,9.64,2
10.77,15.5,23.3,28.23,0.28,0.4,0.6,0.72,93.41,0.57,5.18,3.37,2.37,2.61,2.09,59.12,1.18,44.5,3,2720,92.31,53.67,2.68,47.65,1939,2.71,0.43,40500,57100,78000,37500,176,252,329,153,320,26.1,18.7,14.3,38,1,2.55,85.83,65.97,89.72,93.83,26.1,3131.4,3.02,5.71,1
6.76,6.76,6.76,9.25,0.18,0.18,0.18,0.24,94.15,0.23,2.95,2.4,2.75,2.86,2.28,84.42,0.75,30.35,3,118,97.05,81.21,1.69,37.29,1964,0.72,0.53,53500,70200,92600,39100,277,339,416,139,454,21.6,16.9,13,0,0,2.62,85.31,69.54,90.44,95.15,16,673.2,0.33,0,1
16.7,32.01,37.01,43.37,0.24,0.45,0.52,0.62,96.95,0.45,2.77,1.76,2.26,2.35,2.13,62.74,1.74,57.54,2,1893,90.23,60.38,2.48,40.99,1957,7.1,0.44,27300,41100,61600,34300,183,251,314,131,317,25.7,16.6,12.1,33,0,1.42,59.36,45.98,70.53,83.9,30.8,1331.5,0.23,0,1
15.95,27.17,36.51,48.69,1.27,2.16,2.9,3.87,88.2,2.22,4.53,3.11,2.56,2.71,2.38,57.38,5.07,51.39,2,1099,94.93,54.16,1.55,12.92,1975,4.12,0.19,82900,97300,116400,33500,369,443,561,192,537,26.5,22.9,12.8,37,4,7.94,28.7,36.42,72.73,75.84,14.8,3615.7,2.77,0,1
20.86,20.86,25.13,40.64,0.27,0.27,0.33,0.53,97.3,0.41,5.47,4.81,3.23,3.35,2.63,86.59,2.57,15.65,3,184,96.01,83.54,1.09,37.5,1981,2.05,0.5,75700,104500,134800,59100,271,366,477,206,450,23,22.2,11.6,0,0,1.3,51.1,35.43,69.24,73.18,12.9,1121.5,0,0,1
